Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered
Ohio,US,41.62101218,-83.65468618,1883,195,0
Michigan,US,46.47227431,-85.54471223,1,0,0
Georgia,US,34.57286511,-84.00425681,82,1,0
New Mexico,US,32.18179341,-107.7508826,8,1,0
Virginia,US,36.94618528,-78.24133319,6,0,0
Pennsylvania,US,41.17823008,-75.98447579,2477,124,0
Pennsylvania,US,41.34310539,-77.06629984,139,7,0
South Dakota,US,43.89522709,-99.85201878,4,0,0
Virginia,US,37.40021399,-79.19888138,73,1,0
Texas,US,33.17657705,-101.8162849,5,1,0
Iowa,US,43.38107862,-96.20926845,16,0,0
Kansas,US,38.45576156,-96.15275715,308,2,0
Kentucky,US,37.02080035,-88.07886257,14,3,0
Minnesota,US,44.41327865,-95.83806103,22,0,0
Nevada,US,39.01777974,-119.1870479,46,0,0
Michigan,US,46.07028979,-85.04980537,6,0,0
Michigan,US,42.69158356,-82.92752801,6232,728,0
Alabama,US,32.38759944,-85.69267724,53,2,0
Georgia,US,32.35207048,-84.04234127,89,5,0
Illinois,US,39.86064913,-88.96342505,154,16,0
Missouri,US,39.83049768,-92.56453089,2,0,0
North Carolina,US,35.14867843,-83.41696617,3,1,0
Tennessee,US,36.53157855,-86.00778595,74,3,0
Illinois,US,39.26119767,-89.92424028,41,1,0
California,US,37.21513971,-119.7665589,69,2,0
Alabama,US,34.76327133,-86.55069633,272,4,0
Arkansas,US,36.01038185,-93.72524943,1,0,0
Florida,US,30.44396917,-83.47398594,62,3,0
Georgia,US,34.12920917,-83.21218732,29,1,0
Idaho,US,43.78141028,-111.6538474,18,0,0
Illinois,US,38.83042506,-89.90422563,461,35,0
Indiana,US,40.16143691,-85.71964711,527,57,0
Iowa,US,41.33081904,-94.01554631,13,1,0
Kentucky,US,37.71659336,-84.27220275,41,1,0
Louisiana,US,32.36918118,-91.23973355,18,0,0
Mississippi,US,32.63389156,-90.03513564,502,15,0
Missouri,US,37.47865134,-90.3467143,3,0,0
Montana,US,45.30080065,-111.9173017,8,1,0
Nebraska,US,41.91676024,-97.6005481,281,3,0
New York,US,42.91653905,-75.67266639,255,7,0
North Carolina,US,35.85402722,-82.71346418,1,0,0
Ohio,US,39.89381073,-83.40178317,93,5,0
Tennessee,US,35.61181957,-88.84076036,157,2,0
Texas,US,30.96694679,-95.93003775,4,0,0
Virginia,US,38.41531222,-78.28220331,23,1,0
Iowa,US,41.33521503,-92.64083907,21,1,0
Minnesota,US,47.32557075,-95.80921485,5,1,0
Ohio,US,41.01631101,-80.77287029,1174,138,0
Oklahoma,US,36.31149996,-98.53467076,6,1,0
Oregon,US,43.1937027,-117.6227395,16,0,0
Virginia,US,38.7464321,-77.48509905,515,5,0
Virginia,US,38.77058531,-77.44399307,170,3,0
Florida,US,27.47196942,-82.31831044,813,78,0
Michigan,US,44.33352407,-86.05626916,11,0,0
Wisconsin,US,44.11946801,-87.80928853,20,1,0
Wisconsin,US,44.89792533,-89.75863384,29,1,0
Alabama,US,32.24767634,-87.78796182,97,5,0
Arizona,US,33.34835867,-112.4918154,6599,292,0
Missouri,US,38.16193985,-91.92249662,2,0,0
California,US,38.07122463,-122.7210631,279,14,0
Wisconsin,US,45.38553432,-88.033246,21,2,0
Alabama,US,34.13697363,-87.88704173,101,9,0
Arkansas,US,36.26844485,-92.68451899,1,0,0
Florida,US,29.21227113,-82.05803627,217,5,0
Georgia,US,32.3483402,-84.52733571,38,1,0
Illinois,US,38.64963204,-88.91899208,47,0,0
Indiana,US,39.78163624,-86.13826325,7793,451,0
Iowa,US,41.33445101,-93.09934783,17,0,0
Kansas,US,38.35855394,-97.0985251,5,1,0
Kentucky,US,37.55218078,-85.26898542,17,0,0
Mississippi,US,31.23132643,-89.8209217,86,7,0
Missouri,US,39.80601912,-91.62203062,5,0,0
Ohio,US,40.58610662,-83.15736305,2431,15,0
Oregon,US,44.90287942,-122.5815117,779,23,0
South Carolina,US,34.07859748,-79.36400756,47,4,0
Tennessee,US,35.12997174,-85.62265895,30,1,0
Texas,US,32.79868409,-94.3566123,15,0,0
West Virginia,US,39.50984542,-80.24244659,47,2,0
California,US,37.57978556,-119.9073334,15,0,0
South Carolina,US,34.59905577,-79.67561152,67,0,0
Michigan,US,46.4338914,-87.64043701,51,10,0
Wisconsin,US,43.81911946,-89.40073763,3,1,0
Alabama,US,34.36975964,-86.30486727,599,9,0
Illinois,US,41.0327901,-89.34510444,4,0,0
Indiana,US,41.32467367,-86.26185087,39,1,0
Iowa,US,42.03586837,-92.9990819,759,5,0
Kentucky,US,36.8800707,-88.32803576,34,2,0
Minnesota,US,48.35825983,-96.37017407,8,0,0
Mississippi,US,34.76216286,-89.50299462,63,2,0
Oklahoma,US,34.02311222,-96.76855464,2,0,0
South Dakota,US,45.75870838,-97.59855639,1,0,0
Tennessee,US,35.45798777,-86.76420988,25,1,0
West Virginia,US,39.86064362,-80.66591062,23,0,0
Florida,US,27.0772071,-80.43109784,281,6,0
Indiana,US,38.7099921,-86.80373186,7,0,0
Kentucky,US,37.79990579,-82.51247478,3,0,0
Minnesota,US,43.67429718,-94.55099908,113,4,0
North Carolina,US,35.84326734,-77.10860251,34,4,0
Texas,US,32.30600051,-101.9513518,3,1,0
Virginia,US,36.68212094,-79.86352771,3,0,0
Illinois,US,40.23917274,-89.91824452,16,0,0
Kentucky,US,38.59471935,-83.82151043,8,0,0
Michigan,US,43.99509218,-86.24988902,23,0,0
Texas,US,30.71780434,-99.22629416,28,0,0
Washington,US,47.35007586,-123.1863685,30,1,0
West Virginia,US,38.77071799,-82.02524219,14,0,0
Illinois,US,37.22078441,-88.71036614,6,0,0
Texas,US,28.81955746,-96.01230294,65,5,0
Alaska,US,62.31305045,-149.5741743,21,1,0
Virginia,US,37.44164146,-76.34098896,5,0,0
Hawaii,US,20.86399628,-156.5689097,117,6,0
Tennessee,US,35.6187413,-87.07462444,60,0,0
Texas,US,28.7429195,-100.3157686,52,0,0
Oklahoma,US,36.30179091,-95.23175116,26,4,0
Oklahoma,US,35.01123903,-97.44572302,86,2,0
South Dakota,US,43.6742571,-97.36863144,5,1,0
South Carolina,US,33.90161443,-82.30794338,7,1,0
Kentucky,US,37.05350953,-88.70445755,76,2,0
Kentucky,US,36.73874143,-84.48102924,13,0,0
Texas,US,31.1925468,-99.34682807,3,0,0
Oklahoma,US,34.11664328,-94.77222373,9,0,0
Missouri,US,36.62869595,-94.34867205,6,0,0
Illinois,US,40.45674722,-90.67775541,58,2,0
North Carolina,US,35.67736232,-82.0482425,30,1,0
West Virginia,US,37.38002939,-81.65083669,6,0,0
Georgia,US,33.47851918,-82.48252774,53,4,0
Illinois,US,42.32451172,-88.45248227,1083,57,0
North Dakota,US,48.23104458,-100.6324822,2,1,0
Georgia,US,31.49683595,-81.40163426,9,0,0
North Dakota,US,46.11182017,-99.44145858,1,0,0
Oklahoma,US,35.37235506,-95.66599306,5,0,0
Pennsylvania,US,41.80938602,-78.56478358,8,1,0
North Dakota,US,47.7413337,-103.395905,15,0,0
New Mexico,US,35.5800772,-108.262245,1730,63,0
Illinois,US,40.48996987,-88.84621113,130,3,0
Kentucky,US,37.5301951,-87.26803443,18,1,0
North Dakota,US,47.60766714,-101.3182418,5,0,0
Texas,US,31.55255453,-97.20217694,96,4,0
Minnesota,US,44.82367677,-94.27287017,15,0,0
Tennessee,US,35.42812616,-84.61520715,123,10,0
Tennessee,US,35.17468549,-88.5647812,12,0,0
Kansas,US,38.39184858,-97.64769869,26,0,0
Nebraska,US,41.56797682,-101.0599362,0,0,0
South Dakota,US,45.76626028,-99.22118798,1,0,0
Kansas,US,37.23859987,-100.364831,22,0,0
Kentucky,US,37.96163597,-86.21028219,18,2,0
South Dakota,US,44.56676791,-102.7162741,5,0,0
Montana,US,46.59907074,-110.8898557,1,0,0
North Carolina,US,35.24469268,-80.8317671,2342,63,0
Virginia,US,36.67882005,-78.36131056,146,13,0
Michigan,US,43.64064262,-85.32463223,17,2,0
Ohio,US,41.11770589,-81.8998621,207,18,0
Texas,US,29.3557301,-99.11030298,47,2,0
Minnesota,US,45.12328869,-94.52839455,24,0,0
Ohio,US,39.09224872,-82.0305041,3,0,0
Tennessee,US,35.51558739,-84.81482914,22,0,0
Illinois,US,40.02742725,-89.80246001,17,0,0
California,US,39.4381191,-123.3911313,13,0,0
Kentucky,US,37.94090733,-83.59985712,3,0,0
Michigan,US,45.58038692,-87.55370409,7,0,0
Wisconsin,US,45.00422544,-88.70950714,2,0,0
California,US,37.18922369,-120.7209035,189,4,0
Illinois,US,41.20596782,-90.74290052,13,0,0
Kentucky,US,37.81474237,-84.87488475,12,0,0
New Jersey,US,40.28047017,-74.70479631,5612,374,0
North Dakota,US,47.31213126,-101.8318399,4,0,0
Ohio,US,40.54043046,-84.62912742,109,1,0
Pennsylvania,US,41.30248872,-80.25816981,81,2,0
West Virginia,US,37.40481169,-81.11023142,12,0,0
Georgia,US,33.04163534,-84.68859732,72,1,0
Nebraska,US,41.16624273,-98.0374887,26,0,0
New Hampshire,US,43.29662971,-71.6811573,261,10,0
Colorado,US,39.01787888,-108.469799,51,0,0
Kentucky,US,36.99459295,-85.63123699,3,0,0
Indiana,US,40.76940965,-86.04525048,129,1,0
Kansas,US,38.56383358,-94.83832189,6,0,0
Ohio,US,40.0543329,-84.22871271,317,30,0
Florida,US,25.6112362,-80.55170587,14742,535,0
Michigan,US,,,2171,56,0
Connecticut,US,41.45949668,-72.53714864,863,118,0
Massachusetts,US,42.48607732,-71.39049229,18381,1327,0
New Jersey,US,40.43629879,-74.41426991,14332,841,0
Virginia,US,37.63191998,-76.55064617,11,0,0
Michigan,US,43.64330771,-84.38804374,67,8,0
Texas,US,31.86904128,-102.0315682,115,12,0
Pennsylvania,US,40.61116939,-77.61070738,54,0,0
Texas,US,30.7858183,-96.97718698,22,1,0
Minnesota,US,45.93705297,-93.63236823,7,1,0
Arkansas,US,33.31403423,-93.89285258,40,1,0
Georgia,US,31.16568912,-84.73151117,36,0,0
Missouri,US,38.21450288,-92.42610898,4,0,0
Iowa,US,41.03299766,-95.61920963,9,0,0
Texas,US,31.49557106,-98.59272068,1,0,0
Wisconsin,US,43.00486062,-87.96733172,4387,242,0
South Dakota,US,44.02197882,-97.60992207,1,0,0
Colorado,US,37.66954283,-106.9281698,2,0,0
Nevada,US,38.53841696,-118.4344506,4,0,0
West Virginia,US,39.41561583,-78.94104895,25,0,0
West Virginia,US,37.73048351,-82.13338365,3,1,0
Idaho,US,42.85518524,-113.6357257,15,0,0
South Dakota,US,43.67441641,-96.7910885,3050,38,0
Michigan,US,44.33772443,-85.09256478,16,1,0
Arkansas,US,35.76271485,-90.0519437,55,0,0
Missouri,US,36.82516239,-89.29505753,49,0,0
Montana,US,47.03728583,-113.9213508,39,1,0
Georgia,US,31.22483255,-84.19381821,387,32,0
Iowa,US,43.35638371,-92.78887719,3,0,0
Kansas,US,39.39331582,-98.20906732,3,0,0
North Carolina,US,36.01059309,-82.1582442,5,0,0
Texas,US,32.30623474,-100.9212058,1,0,0
Alabama,US,30.78472347,-88.20842409,1608,98,0
Colorado,US,40.61810999,-108.2070876,6,0,0
Arizona,US,35.70471703,-113.7577902,220,26,0
Missouri,US,38.63571781,-92.57976951,44,0,0
New Jersey,US,40.26549699,-74.22240686,7164,480,0
California,US,37.93899289,-118.8872409,33,1,0
Iowa,US,42.05220391,-95.95743843,14,0,0
West Virginia,US,39.63218457,-80.04766838,114,5,0
Alabama,US,31.56729412,-87.36995001,18,2,0
Arkansas,US,34.6815935,-91.20540287,5,0,0
Florida,US,25.20904673,-81.07812416,95,3,0
Georgia,US,33.014289,-83.92097166,45,4,0
Illinois,US,38.27594376,-90.17761038,82,11,0
Indiana,US,39.16130004,-86.52414358,146,10,0
Iowa,US,41.02988815,-92.8690667,18,0,0
Kentucky,US,36.71225341,-85.71596443,6,0,0
Michigan,US,41.92734151,-83.53749864,415,18,0
Mississippi,US,33.89236763,-88.4808438,209,22,0
New York,US,43.14638895,-77.69322942,2019,163,0
Ohio,US,39.72984936,-81.08464734,28,0,0
Pennsylvania,US,41.05934058,-75.34031025,1240,69,0
Tennessee,US,35.44550387,-84.24902965,37,1,0
West Virginia,US,37.56274716,-80.54577965,6,0,0
Wisconsin,US,43.94641218,-90.618819,15,1,0
Texas,US,33.67521893,-97.72500958,9,1,0
Michigan,US,43.31082541,-85.15252824,52,1,0
California,US,36.21862405,-121.2413397,308,6,0
Colorado,US,37.33859579,-108.5958857,25,3,0
Alabama,US,32.2206831,-86.20969272,753,20,0
Arkansas,US,34.53704874,-93.65824478,1,0,0
Georgia,US,32.17201038,-82.53527476,5,0,0
Illinois,US,39.23198845,-89.47809254,36,1,0
Indiana,US,40.04034823,-86.89335024,154,9,0
Iowa,US,41.03018714,-95.15642896,5,0,0
Kansas,US,37.19236568,-95.74329258,20,2,0
Kentucky,US,38.03253032,-83.9145241,16,0,0
Maryland,US,39.13676329,-77.20358245,7548,437,0
Mississippi,US,33.49419589,-89.61729103,70,1,0
Missouri,US,38.94022054,-91.47000721,7,0,0
New York,US,42.90123494,-74.44011632,69,1,0
North Carolina,US,35.33155144,-79.90416657,47,3,0
Ohio,US,39.75394919,-84.29050975,468,11,0
Pennsylvania,US,40.21053671,-75.36652296,5583,587,0
Tennessee,US,36.49609412,-87.38550661,199,2,0
Texas,US,30.30079133,-95.50572772,773,18,0
Virginia,US,37.17746986,-80.37868691,66,1,0
Michigan,US,45.0275929,-84.12696227,5,0,0
Pennsylvania,US,41.03023987,-76.66345939,50,0,0
Colorado,US,38.40214114,-108.2639022,129,11,0
South Dakota,US,44.02266214,-96.67081159,17,0,0
North Carolina,US,35.30885257,-79.48474178,164,10,0
Tennessee,US,35.27724699,-86.36230578,3,0,0
Texas,US,35.83769242,-101.8930281,534,9,0
Louisiana,US,32.81686191,-91.80421614,89,5,0
Alabama,US,34.45500589,-86.85475946,104,1,0
Colorado,US,40.2627981,-103.8093302,534,24,0
Georgia,US,33.59232073,-83.49129491,33,0,0
Illinois,US,39.71654544,-90.20255104,34,1,0
Indiana,US,39.47899078,-86.44573375,226,12,0
Kentucky,US,37.92465657,-83.25558245,1,0,0
Missouri,US,38.4181765,-92.88791859,7,0,0
Ohio,US,39.62081738,-81.85308173,5,0,0
Tennessee,US,36.13248031,-84.64880098,12,0,0
West Virginia,US,39.55439028,-78.26311676,17,0,0
Nebraska,US,41.71711774,-103.0061405,10,0,0
Kansas,US,38.68827511,-96.65128437,3,0,0
New Jersey,US,40.86095313,-74.5455371,5954,539,0
Texas,US,33.11304005,-94.73255695,10,0,0
Minnesota,US,46.01265363,-94.27341528,21,0,0
Ohio,US,40.5236356,-82.7892599,93,1,0
Oregon,US,45.41846568,-119.584546,12,0,0
Kansas,US,37.19141121,-101.7992519,4,0,0
North Dakota,US,46.71681782,-101.2822377,37,2,0
Texas,US,34.07408766,-100.779722,1,0,0
Illinois,US,39.64187451,-88.62099969,6,0,0
North Dakota,US,48.20197971,-102.3555315,38,0,0
Minnesota,US,43.67142874,-92.75234549,50,0,0
Kentucky,US,37.21425819,-87.14632053,457,6,0
Oregon,US,45.54747959,-122.4169351,940,55,0
Georgia,US,34.78897608,-84.74993177,55,1,0
Minnesota,US,44.02216709,-95.76328482,30,0,0
Oklahoma,US,34.48116015,-97.06826283,2,0,0
Iowa,US,41.48370744,-91.1121697,515,28,0
Georgia,US,32.50931999,-84.87142262,411,15,0
Michigan,US,43.29123859,-86.15176712,435,21,0
Ohio,US,39.96575964,-81.94363275,31,0,0
Oklahoma,US,35.61318461,-95.37802952,30,6,0
Montana,US,46.49684637,-108.39498,1,0,0
Texas,US,31.62017125,-94.61803994,227,9,0
Nebraska,US,41.39750195,-97.99327291,4,0,0
California,US,38.50735751,-122.332839,83,3,0
North Carolina,US,35.96575634,-77.98422508,146,3,0
Florida,US,30.61037141,-81.80297522,63,1,0
New York,US,40.74066522,-73.58941873,38743,2016,0
Louisiana,US,31.72321584,-93.09816516,102,10,0
Wyoming,US,42.96180148,-106.797885,49,0,0
Arizona,US,35.3997715,-110.3218983,1150,43,0
Texas,US,32.04620681,-96.47428766,37,2,0
Kentucky,US,37.80335779,-85.4657193,32,0,0
North Dakota,US,47.9226426,-98.19038437,1,0,0
Virginia,US,37.78790447,-78.88498513,12,0,0
Kansas,US,39.78345387,-96.01392079,1,0,0
Nebraska,US,40.38514847,-95.85433992,2,0,0
Kansas,US,37.55862897,-95.30670046,2,0,0
Mississippi,US,32.75339664,-89.11726492,354,18,0
Arkansas,US,33.66340119,-93.30632432,3,0,0
California,US,39.30394768,-120.7627281,41,1,0
Delaware,US,39.57992638,-75.64054974,2560,108,0
North Carolina,US,34.25758282,-77.87075626,124,3,0
Connecticut,US,41.4080325,-72.93620426,9712,767,0
Virginia,US,37.50694406,-76.99828634,28,2,0
Connecticut,US,41.48896435,-72.10430976,821,62,0
Missouri,US,36.59666326,-89.66070007,13,0,0
New York,US,40.7672726,-73.97152637,188545,20406,0
Michigan,US,43.554374,-85.80070107,38,0,0
South Carolina,US,34.28629098,-81.59935761,30,1,0
Rhode Island,US,41.5642026,-71.26569799,197,0,0
Virginia,US,37.08166899,-76.51754109,179,10,0
Arkansas,US,35.91947491,-93.21612969,3,0,0
Georgia,US,33.55514538,-83.8454714,263,8,0
Indiana,US,40.95610449,-87.39635768,68,9,0
Mississippi,US,32.40021118,-89.11843336,161,2,0
Missouri,US,36.90519407,-94.3394104,12,1,0
Texas,US,30.78548982,-93.74408813,4,0,0
Idaho,US,46.32638236,-116.7500975,79,19,0
New York,US,43.19898042,-78.74777412,710,44,0
Kentucky,US,38.33342292,-84.01889177,1,0,0
West Virginia,US,38.29617706,-80.79759588,9,1,0
Minnesota,US,44.35291112,-94.24710352,23,2,0
Wyoming,US,43.05607708,-104.4758896,2,0,0
Indiana,US,41.39672484,-85.41966713,144,17,0
Ohio,US,39.76818851,-81.45937183,5,0,0
Oklahoma,US,36.38953329,-97.22928674,7,0,0
Minnesota,US,43.67434621,-95.75329576,1319,2,0
Missouri,US,40.36079813,-94.88133008,5,0,0
Texas,US,32.30365282,-100.4060208,2,0,0
Alaska,US,64.90320724,-164.0353804,1,0,0
Massachusetts,US,42.16073095,-71.20530408,7258,696,0
Virginia,US,36.89934014,-76.26420872,338,5,0
Minnesota,US,47.32628443,-96.45620947,11,0,0
North Carolina,US,36.41736238,-77.39769443,128,9,0
Pennsylvania,US,40.75182733,-75.30471829,2566,182,0
Virginia,US,37.34062933,-75.87751591,184,6,0
Pennsylvania,US,40.84785433,-76.70798222,132,0,0
Virginia,US,37.89202088,-76.41949732,15,1,0
Kansas,US,39.78443827,-99.90286639,2,0,0
Virginia,US,36.93357076,-82.62750411,2,0,0
Virginia,US,37.1435975,-78.05065922,14,0,0
Oklahoma,US,36.79843529,-95.61902331,23,0,0
Mississippi,US,33.11009499,-88.56949061,118,2,0
Texas,US,27.736286,-97.5433285,186,3,0
Nevada,US,38.04264256,-116.4722702,49,0,0
Iowa,US,43.08310673,-95.62474482,21,0,0
Michigan,US,42.66090111,-83.38595416,7952,888,0
Tennessee,US,36.35732446,-89.14921589,17,1,0
New Jersey,US,39.8895449,-74.28089251,7742,595,0
Michigan,US,43.64124435,-86.26726673,44,2,0
Texas,US,36.27829105,-100.8158184,40,2,0
Georgia,US,33.83749973,-83.43679568,80,0,0
South Carolina,US,34.75225169,-83.06742317,41,0,0
Wisconsin,US,45.02715345,-88.26807503,28,0,0
Michigan,US,44.33481032,-84.12725175,16,0,0
South Dakota,US,43.33749164,-102.5555498,3,0,0
Illinois,US,42.04165196,-89.32184679,163,2,0
Georgia,US,33.8786296,-83.08278123,55,4,0
Indiana,US,38.955305,-84.96515993,11,0,0
Kentucky,US,37.47751843,-86.85368087,85,0,0
West Virginia,US,40.0955451,-80.62203992,37,1,0
Florida,US,30.69143028,-86.59267105,172,5,0
Washington,US,48.54855019,-119.7387224,31,1,0
Florida,US,27.3863362,-80.88944347,32,0,0
Oklahoma,US,35.46485198,-96.32639984,2,0,0
Oklahoma,US,35.55140095,-97.40716948,1013,45,0
Oklahoma,US,35.64661916,-95.96432828,16,0,0
Mississippi,US,33.42491685,-88.87905132,97,6,0
Kentucky,US,38.39791089,-85.448222,50,0,0
Texas,US,35.40425596,-102.6027606,3,1,0
North Dakota,US,47.11530482,-101.3406158,1,0,0
Minnesota,US,44.00374114,-92.40209944,399,9,0
New York,US,43.24375382,-75.43710392,698,23,0
Wisconsin,US,45.70677897,-89.51944105,7,0,0
New York,US,43.00491923,-76.19971155,1423,84,0
North Carolina,US,34.72607366,-77.42908179,63,2,0
New York,US,42.85145728,-77.30874425,129,9,0
Michigan,US,46.6652262,-89.31390481,0,0,0
California,US,33.70147516,-117.7645998,3968,80,0
Florida,US,28.51367621,-81.31799498,1577,36,0
Indiana,US,38.5411892,-86.49523093,119,19,0
New York,US,41.40337468,-74.30240757,9771,403,0
North Carolina,US,36.06092947,-79.12167935,263,34,0
Texas,US,30.11879481,-93.89412775,84,2,0
Vermont,US,44.00470222,-72.37640104,8,0,0
Virginia,US,38.24530219,-78.015604,50,0,0
South Carolina,US,33.4391073,-80.79886287,108,2,0
Missouri,US,36.68710164,-91.4033755,2,0,0
Louisiana,US,30.06971951,-89.92660315,6768,482,0
New York,US,43.2516977,-78.2320066,145,20,0
Vermont,US,44.82964024,-72.24562697,9,0,0
Kansas,US,38.65235984,-95.72707998,6,0,0
Missouri,US,38.46036182,-91.8613635,5,0,0
Oklahoma,US,36.62888819,-96.39635704,90,8,0
Kansas,US,39.3503437,-98.76753828,2,0,0
Florida,US,28.06312234,-81.14882926,594,16,0
Iowa,US,43.37824276,-95.62422844,25,0,0
Michigan,US,43.98992088,-85.32566756,9,0,0
Michigan,US,44.68192279,-84.12939244,5,1,0
New York,US,43.42778894,-76.14635194,78,3,0
Colorado,US,37.9014485,-103.7173385,11,1,0
New Mexico,US,32.61348406,-105.7417604,8,1,0
Nebraska,US,40.64843556,-96.13374142,5,0,0
Michigan,US,45.02085831,-84.59898295,98,10,0
New York,US,42.63492579,-75.03151402,67,4,0
Kansas,US,39.13237408,-97.65020313,4,0,0
Michigan,US,42.95996803,-85.9969107,483,23,0
Ohio,US,41.53781826,-83.0940185,56,2,0
Oklahoma,US,36.83532655,-94.81011909,34,2,0
Minnesota,US,46.40846929,-95.70835255,33,0,0
Arkansas,US,33.58839816,-92.87795984,9,0,0
Louisiana,US,32.47645559,-92.15704172,869,31,0
Colorado,US,38.14717457,-107.7675136,6,1,0
Colorado,US,,,0,0,0
Georgia,US,,,1555,23,0
Hawaii,US,,,10,0,0
Illinois,US,,,86,2,0
Michigan,US,,,93,0,0
Oklahoma,US,,,0,0,0
Tennessee,US,,,340,4,0
Wisconsin,US,44.41578887,-88.46565023,124,4,0
Tennessee,US,36.34117832,-85.28989535,14,0,0
Indiana,US,39.31145587,-86.83900724,27,1,0
Kentucky,US,38.51679143,-84.82404619,1,0,0
Kentucky,US,37.42823949,-83.68811419,2,0,0
Idaho,US,42.58016894,-116.1693871,8,0,0
Maine,US,44.49952995,-70.75682123,17,0,0
Wisconsin,US,43.38352225,-87.94625009,113,10,0
Washington,US,46.55418369,-123.7285716,9,1,0
Iowa,US,40.7393172,-95.1497813,10,0,0
Virginia,US,38.61807452,-78.48797204,143,16,0
Florida,US,26.64676272,-80.46536002,4278,263,0
Iowa,US,43.08193849,-94.67824621,1,0,0
Texas,US,32.75310985,-98.31319001,9,2,0
North Carolina,US,35.15253315,-76.66559823,8,0,0
Mississippi,US,34.36398677,-89.95064249,46,2,0
Texas,US,32.1639596,-94.30552481,175,8,0
Colorado,US,39.120926,-105.7182065,16,0,0
Montana,US,45.48965095,-110.5264394,8,0,0
Wyoming,US,44.52157546,-109.5852825,1,0,0
Indiana,US,39.77202286,-87.20375833,16,0,0
Texas,US,32.77757172,-97.80500621,56,0,0
Texas,US,34.52993409,-102.7844668,23,0,0
Florida,US,28.30810945,-82.40227529,308,9,0
North Carolina,US,36.26723798,-76.25134778,81,5,0
New Jersey,US,41.03238628,-74.29954144,14887,802,0
Virginia,US,36.6801638,-80.2865648,6,0,0
Georgia,US,33.91969522,-84.86848792,236,10,0
Ohio,US,41.11676341,-84.5801017,10,0,0
Oklahoma,US,36.31743373,-96.7033176,29,2,0
Idaho,US,44.00545243,-116.7647695,19,2,0
Oklahoma,US,36.07695283,-96.97584944,44,1,0
Georgia,US,32.56934316,-83.82937,69,2,0
Mississippi,US,30.77090935,-89.58677275,193,26,0
Texas,US,30.78097267,-102.7241261,20,0,0
North Dakota,US,48.76623521,-97.5523809,6,0,0
Missouri,US,36.2130572,-89.78742322,67,3,0
Washington,US,48.53234021,-117.2741804,2,0,0
North Carolina,US,34.52265624,-77.90352133,43,1,0
Kentucky,US,38.69607718,-84.35599463,6,0,0
West Virginia,US,38.68314479,-79.35084086,5,0,0
Minnesota,US,48.06642577,-96.0370814,1,0,0
South Dakota,US,44.0025835,-102.8240777,40,1,0
Maine,US,45.40194593,-68.65020455,91,1,0
Illinois,US,40.78702156,-89.76078901,151,6,0
Wisconsin,US,44.58307413,-91.99949611,1,0,0
North Carolina,US,36.17847453,-76.40603143,20,2,0
Alabama,US,32.64048341,-87.29770589,19,0,0
Arkansas,US,34.9459153,-92.94372564,10,0,0
Illinois,US,38.08510853,-89.36856219,38,0,0
Indiana,US,38.07809328,-86.63741946,19,0,0
Kentucky,US,37.25023553,-83.22922731,18,0,0
Mississippi,US,31.17161885,-88.99281835,35,1,0
Missouri,US,37.70660776,-89.82741088,46,0,0
Ohio,US,39.73508655,-82.23804971,15,1,0
Pennsylvania,US,40.40206612,-77.26297447,36,1,0
Tennessee,US,35.63708728,-87.86139634,13,0,0
Nevada,US,40.44003782,-118.4005641,0,0,0
North Carolina,US,36.38989032,-78.97217358,32,1,0
Alaska,US,57.13978948,-132.9540995,4,1,0
Virginia,US,37.20530399,-77.39368102,57,2,0
Missouri,US,38.72798918,-93.28471706,70,1,0
Missouri,US,37.87736118,-91.79351727,2,0,0
Nebraska,US,40.51156033,-99.41461667,11,0,0
Pennsylvania,US,40.00338507,-75.1379271,19093,1008,0
Arkansas,US,34.43268455,-90.84800154,4,1,0
Colorado,US,40.59414277,-102.3577703,9,0,0
Kansas,US,39.78465501,-99.34668865,2,0,0
Illinois,US,40.01360584,-88.59319339,8,0,0
Ohio,US,39.64170392,-83.0243386,1990,25,0
Alabama,US,33.28094866,-88.08818103,71,2,0
Georgia,US,34.46589159,-84.46406611,35,3,0
South Carolina,US,34.88807695,-82.72791551,87,2,0
Tennessee,US,36.55606529,-85.077633,1,0,0
Georgia,US,31.35928155,-82.21598442,69,4,0
Nebraska,US,42.26434853,-97.60122773,1,0,0
North Dakota,US,48.24977025,-99.96407787,3,0,0
Washington,US,47.03892768,-122.1405958,1626,60,0
Wisconsin,US,44.71850291,-92.4224416,15,0,0
Alabama,US,31.80396383,-85.9408295,103,0,0
Arkansas,US,34.16250414,-93.65789349,3,0,0
Georgia,US,33.09310242,-84.38790389,44,2,0
Illinois,US,39.62265059,-90.8877017,1,0,0
Indiana,US,38.40112197,-87.23574907,3,0,0
Kentucky,US,37.47088263,-82.39487445,22,2,0
Mississippi,US,31.17507789,-90.40392572,173,10,0
Missouri,US,39.34310674,-91.16980779,14,1,0
Ohio,US,39.07634001,-83.06769584,5,0,0
Pennsylvania,US,41.33155042,-75.03208106,454,21,0
Arizona,US,32.0971334,-111.7890033,1696,152,0
Arizona,US,32.90525627,-111.3449483,650,28,0
Minnesota,US,46.12105238,-92.74070188,80,0,0
Florida,US,27.93130349,-82.72239666,962,65,0
Minnesota,US,44.02301619,-96.25841142,9,0,0
Maine,US,45.83839062,-69.2860223,1,0,0
